,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
221,0.0978,https://api.spotify.com/v1/audio-analysis/3zOXDA4ewLTKs9wC0CqBwk,0.718,190729,0.773,3zOXDA4ewLTKs9wC0CqBwk,0.689,0,0.196,-4.042,0,0.0459,119.954,4,https://api.spotify.com/v1/tracks/3zOXDA4ewLTKs9wC0CqBwk,audio_features,spotify:track:3zOXDA4ewLTKs9wC0CqBwk,0.278
222,0.00367,https://api.spotify.com/v1/audio-analysis/2aLzeqakiQcziu9B56iVxP,0.795,297049,0.883,2aLzeqakiQcziu9B56iVxP,0.0335,4,0.589,-5.112,1,0.0478,124.987,4,https://api.spotify.com/v1/tracks/2aLzeqakiQcziu9B56iVxP,audio_features,spotify:track:2aLzeqakiQcziu9B56iVxP,0.691
223,0.0519,https://api.spotify.com/v1/audio-analysis/3skA58VBN30bJMtzH1ROGt,0.628,196571,0.915,3skA58VBN30bJMtzH1ROGt,0.00946,10,0.331,-4.33,1,0.0368,127.975,4,https://api.spotify.com/v1/tracks/3skA58VBN30bJMtzH1ROGt,audio_features,spotify:track:3skA58VBN30bJMtzH1ROGt,0.381
224,0.362,https://api.spotify.com/v1/audio-analysis/2QTp2o96FG61yVAxZTHqSV,0.751,219787,0.716,2QTp2o96FG61yVAxZTHqSV,2.13e-05,1,0.0567,-4.85,0,0.248,106.09,4,https://api.spotify.com/v1/tracks/2QTp2o96FG61yVAxZTHqSV,audio_features,spotify:track:2QTp2o96FG61yVAxZTHqSV,0.731
225,0.171,https://api.spotify.com/v1/audio-analysis/5AarBqEDC0oSYkQi427rDL,0.745,243187,0.622,5AarBqEDC0oSYkQi427rDL,0.719,9,0.134,-8.062,0,0.0424,121.931,4,https://api.spotify.com/v1/tracks/5AarBqEDC0oSYkQi427rDL,audio_features,spotify:track:5AarBqEDC0oSYkQi427rDL,0.569
226,0.00658,https://api.spotify.com/v1/audio-analysis/1CNcnIqdquHwh8ev2oY7CL,0.857,320122,0.757,1CNcnIqdquHwh8ev2oY7CL,0.276,4,0.084,-3.318,0,0.0823,123.013,4,https://api.spotify.com/v1/tracks/1CNcnIqdquHwh8ev2oY7CL,audio_features,spotify:track:1CNcnIqdquHwh8ev2oY7CL,0.972
227,0.00883,https://api.spotify.com/v1/audio-analysis/1LL6ZokMfNKH731COsnhZ3,0.852,290802,0.665,1LL6ZokMfNKH731COsnhZ3,0.351,4,0.059,-6.763,0,0.137,120.044,4,https://api.spotify.com/v1/tracks/1LL6ZokMfNKH731COsnhZ3,audio_features,spotify:track:1LL6ZokMfNKH731COsnhZ3,0.547
228,0.114,https://api.spotify.com/v1/audio-analysis/4t3VdwIdGpFEiAbosYO0ZD,0.742,215440,0.806,4t3VdwIdGpFEiAbosYO0ZD,0.00415,6,0.22,-4.687,0,0.0552,122.004,4,https://api.spotify.com/v1/tracks/4t3VdwIdGpFEiAbosYO0ZD,audio_features,spotify:track:4t3VdwIdGpFEiAbosYO0ZD,0.411
229,0.0129,https://api.spotify.com/v1/audio-analysis/04tpozNTvYulQIdkL4bOrI,0.825,191557,0.747,04tpozNTvYulQIdkL4bOrI,0.00287,6,0.053,-4.784,0,0.0507,122.023,4,https://api.spotify.com/v1/tracks/04tpozNTvYulQIdkL4bOrI,audio_features,spotify:track:04tpozNTvYulQIdkL4bOrI,0.772
230,0.0288,https://api.spotify.com/v1/audio-analysis/4cAA0RSZUKQuuy3WQuQjGV,0.668,184652,0.735,4cAA0RSZUKQuuy3WQuQjGV,0.00566,9,0.19,-8.723,0,0.0462,120.853,4,https://api.spotify.com/v1/tracks/4cAA0RSZUKQuuy3WQuQjGV,audio_features,spotify:track:4cAA0RSZUKQuuy3WQuQjGV,0.534
231,0.431,https://api.spotify.com/v1/audio-analysis/6hPp9mi9MuKj87yWrfXtXx,0.749,300009,0.363,6hPp9mi9MuKj87yWrfXtXx,0.0819,6,0.087,-9.956,0,0.0467,124.0,4,https://api.spotify.com/v1/tracks/6hPp9mi9MuKj87yWrfXtXx,audio_features,spotify:track:6hPp9mi9MuKj87yWrfXtXx,0.851
232,0.176,https://api.spotify.com/v1/audio-analysis/68WlZPKpBLzG2ww0CKCJXT,0.799,210968,0.645,68WlZPKpBLzG2ww0CKCJXT,0.00406,6,0.353,-6.489,0,0.0309,124.003,4,https://api.spotify.com/v1/tracks/68WlZPKpBLzG2ww0CKCJXT,audio_features,spotify:track:68WlZPKpBLzG2ww0CKCJXT,0.415
233,0.0102,https://api.spotify.com/v1/audio-analysis/3CpbCemKgANWRMeZuT0PzN,0.875,328440,0.467,3CpbCemKgANWRMeZuT0PzN,0.0556,1,0.178,-8.023,0,0.0544,125.007,4,https://api.spotify.com/v1/tracks/3CpbCemKgANWRMeZuT0PzN,audio_features,spotify:track:3CpbCemKgANWRMeZuT0PzN,0.452
234,0.00264,https://api.spotify.com/v1/audio-analysis/6SRRYfPqjLx4cF2GP0sNQ4,0.876,372613,0.541,6SRRYfPqjLx4cF2GP0sNQ4,0.0249,9,0.0919,-8.594,1,0.057,125.011,4,https://api.spotify.com/v1/tracks/6SRRYfPqjLx4cF2GP0sNQ4,audio_features,spotify:track:6SRRYfPqjLx4cF2GP0sNQ4,0.709
235,0.0258,https://api.spotify.com/v1/audio-analysis/39ZOUggjus9HEE4b1NL1nx,0.745,197707,0.68,39ZOUggjus9HEE4b1NL1nx,0.00919,3,0.111,-7.397,1,0.0286,122.004,4,https://api.spotify.com/v1/tracks/39ZOUggjus9HEE4b1NL1nx,audio_features,spotify:track:39ZOUggjus9HEE4b1NL1nx,0.419
236,0.000772,https://api.spotify.com/v1/audio-analysis/0oVV8eXxL1EP6AAfPXZuFq,0.679,148293,0.839,0oVV8eXxL1EP6AAfPXZuFq,0.00173,0,0.0772,-5.579,1,0.0303,123.041,4,https://api.spotify.com/v1/tracks/0oVV8eXxL1EP6AAfPXZuFq,audio_features,spotify:track:0oVV8eXxL1EP6AAfPXZuFq,0.566
237,0.0583,https://api.spotify.com/v1/audio-analysis/7ManPbVFsxAPxoY3Tovuqa,0.744,406452,0.496,7ManPbVFsxAPxoY3Tovuqa,0.0977,2,0.189,-10.614,1,0.0395,124.008,4,https://api.spotify.com/v1/tracks/7ManPbVFsxAPxoY3Tovuqa,audio_features,spotify:track:7ManPbVFsxAPxoY3Tovuqa,0.384
238,0.00228,https://api.spotify.com/v1/audio-analysis/1Gm6wfcxwAVRxetqbPnBaN,0.727,291804,0.693,1Gm6wfcxwAVRxetqbPnBaN,0.481,0,0.324,-7.416,1,0.046,123.999,4,https://api.spotify.com/v1/tracks/1Gm6wfcxwAVRxetqbPnBaN,audio_features,spotify:track:1Gm6wfcxwAVRxetqbPnBaN,0.158
239,0.0038,https://api.spotify.com/v1/audio-analysis/1ltmKV1UjR4O0dXbhSLbFm,0.724,262571,0.64,1ltmKV1UjR4O0dXbhSLbFm,0.152,5,0.0696,-7.352,1,0.0344,124.975,4,https://api.spotify.com/v1/tracks/1ltmKV1UjR4O0dXbhSLbFm,audio_features,spotify:track:1ltmKV1UjR4O0dXbhSLbFm,0.543
240,0.173,https://api.spotify.com/v1/audio-analysis/1aNoENiToTYycERmpgiqZN,0.883,240773,0.585,1aNoENiToTYycERmpgiqZN,0.0021,5,0.11,-8.106,1,0.0491,123.885,4,https://api.spotify.com/v1/tracks/1aNoENiToTYycERmpgiqZN,audio_features,spotify:track:1aNoENiToTYycERmpgiqZN,0.743
241,0.216,https://api.spotify.com/v1/audio-analysis/5ruWO6lctp2hLUkdIOjNiF,0.661,204793,0.73,5ruWO6lctp2hLUkdIOjNiF,9.83e-05,10,0.133,-4.416,0,0.0492,115.109,4,https://api.spotify.com/v1/tracks/5ruWO6lctp2hLUkdIOjNiF,audio_features,spotify:track:5ruWO6lctp2hLUkdIOjNiF,0.364
242,0.00547,https://api.spotify.com/v1/audio-analysis/2toRTtkHZ70ZvKHQcemRv2,0.578,186885,0.941,2toRTtkHZ70ZvKHQcemRv2,0.812,5,0.412,-2.452,0,0.0835,125.986,4,https://api.spotify.com/v1/tracks/2toRTtkHZ70ZvKHQcemRv2,audio_features,spotify:track:2toRTtkHZ70ZvKHQcemRv2,0.274
243,0.0211,https://api.spotify.com/v1/audio-analysis/76vMGTKEELvyz1QDAMKWAN,0.585,202460,0.954,76vMGTKEELvyz1QDAMKWAN,0.00273,8,0.243,-3.327,1,0.0394,125.994,4,https://api.spotify.com/v1/tracks/76vMGTKEELvyz1QDAMKWAN,audio_features,spotify:track:76vMGTKEELvyz1QDAMKWAN,0.413
244,0.46,https://api.spotify.com/v1/audio-analysis/7KCXA4Y1gIGDSm388m9bW1,0.639,207146,0.931,7KCXA4Y1gIGDSm388m9bW1,0.0,11,0.0942,-1.73,1,0.0708,126.084,4,https://api.spotify.com/v1/tracks/7KCXA4Y1gIGDSm388m9bW1,audio_features,spotify:track:7KCXA4Y1gIGDSm388m9bW1,0.471
245,0.202,https://api.spotify.com/v1/audio-analysis/4JVCIuntjLaROzaEBwbSw8,0.799,234216,0.852,4JVCIuntjLaROzaEBwbSw8,0.0713,10,0.0965,-4.516,0,0.0771,123.04,4,https://api.spotify.com/v1/tracks/4JVCIuntjLaROzaEBwbSw8,audio_features,spotify:track:4JVCIuntjLaROzaEBwbSw8,0.662
246,0.0789,https://api.spotify.com/v1/audio-analysis/2aduBLrVkjOyChOpOau9Hu,0.685,333135,0.834,2aduBLrVkjOyChOpOau9Hu,0.492,9,0.0705,-7.898,0,0.0494,123.004,4,https://api.spotify.com/v1/tracks/2aduBLrVkjOyChOpOau9Hu,audio_features,spotify:track:2aduBLrVkjOyChOpOau9Hu,0.475
247,0.388,https://api.spotify.com/v1/audio-analysis/5AWFdfAfV1kQO4NiWGpiQ6,0.745,260000,0.638,5AWFdfAfV1kQO4NiWGpiQ6,1.15e-05,6,0.256,-7.365,0,0.0523,119.987,4,https://api.spotify.com/v1/tracks/5AWFdfAfV1kQO4NiWGpiQ6,audio_features,spotify:track:5AWFdfAfV1kQO4NiWGpiQ6,0.557
248,0.224,https://api.spotify.com/v1/audio-analysis/3kDMAz9DDlRjCKuZDWprxM,0.859,264721,0.649,3kDMAz9DDlRjCKuZDWprxM,8.52e-05,10,0.0907,-6.846,0,0.144,125.109,4,https://api.spotify.com/v1/tracks/3kDMAz9DDlRjCKuZDWprxM,audio_features,spotify:track:3kDMAz9DDlRjCKuZDWprxM,0.65
249,0.00831,https://api.spotify.com/v1/audio-analysis/0PwjpOfFAAKyxuQAHyfLM7,0.603,173580,0.461,0PwjpOfFAAKyxuQAHyfLM7,0.0251,6,0.0744,-7.912,1,0.0775,120.042,4,https://api.spotify.com/v1/tracks/0PwjpOfFAAKyxuQAHyfLM7,audio_features,spotify:track:0PwjpOfFAAKyxuQAHyfLM7,0.321
250,0.0703,https://api.spotify.com/v1/audio-analysis/7xsKoO9xZdr4fxH85j1LBw,0.669,169030,0.975,7xsKoO9xZdr4fxH85j1LBw,8.46e-05,5,0.489,-3.526,0,0.0397,126.06,4,https://api.spotify.com/v1/tracks/7xsKoO9xZdr4fxH85j1LBw,audio_features,spotify:track:7xsKoO9xZdr4fxH85j1LBw,0.374
251,0.00268,https://api.spotify.com/v1/audio-analysis/2uHLXH62HPCc76VKqBgovx,0.584,198430,0.728,2uHLXH62HPCc76VKqBgovx,0.901,5,0.165,-4.359,0,0.0654,123.972,4,https://api.spotify.com/v1/tracks/2uHLXH62HPCc76VKqBgovx,audio_features,spotify:track:2uHLXH62HPCc76VKqBgovx,0.277
252,0.00328,https://api.spotify.com/v1/audio-analysis/11Us2ihc8yrJlSsJ1mj7ql,0.69,197503,0.752,11Us2ihc8yrJlSsJ1mj7ql,0.000377,6,0.352,-6.368,0,0.0383,119.971,4,https://api.spotify.com/v1/tracks/11Us2ihc8yrJlSsJ1mj7ql,audio_features,spotify:track:11Us2ihc8yrJlSsJ1mj7ql,0.35
253,0.0186,https://api.spotify.com/v1/audio-analysis/4k3g70Cuykxu6M1oipIKFE,0.702,212160,0.911,4k3g70Cuykxu6M1oipIKFE,0.765,11,0.33,-6.347,1,0.0395,125.037,4,https://api.spotify.com/v1/tracks/4k3g70Cuykxu6M1oipIKFE,audio_features,spotify:track:4k3g70Cuykxu6M1oipIKFE,0.723
254,0.165,https://api.spotify.com/v1/audio-analysis/7JcsncfTBNEg7jDXRtlHtt,0.676,168959,0.858,7JcsncfTBNEg7jDXRtlHtt,0.0,2,0.138,-4.784,0,0.0854,124.908,4,https://api.spotify.com/v1/tracks/7JcsncfTBNEg7jDXRtlHtt,audio_features,spotify:track:7JcsncfTBNEg7jDXRtlHtt,0.71
255,0.0189,https://api.spotify.com/v1/audio-analysis/6ERjEVmrvqPqFOkyounR2z,0.749,247225,0.781,6ERjEVmrvqPqFOkyounR2z,0.623,11,0.0925,-8.075,0,0.1,124.979,4,https://api.spotify.com/v1/tracks/6ERjEVmrvqPqFOkyounR2z,audio_features,spotify:track:6ERjEVmrvqPqFOkyounR2z,0.681
256,0.0479,https://api.spotify.com/v1/audio-analysis/3P6mqXROb50iOiUppbjqcA,0.859,308505,0.706,3P6mqXROb50iOiUppbjqcA,0.546,7,0.0353,-8.264,1,0.0584,120.008,4,https://api.spotify.com/v1/tracks/3P6mqXROb50iOiUppbjqcA,audio_features,spotify:track:3P6mqXROb50iOiUppbjqcA,0.729
257,0.0389,https://api.spotify.com/v1/audio-analysis/1Bs7INmbbJVahdG8VeSrD6,0.721,375947,0.841,1Bs7INmbbJVahdG8VeSrD6,0.0229,11,0.559,-9.033,0,0.0604,124.052,4,https://api.spotify.com/v1/tracks/1Bs7INmbbJVahdG8VeSrD6,audio_features,spotify:track:1Bs7INmbbJVahdG8VeSrD6,0.312
258,0.0963,https://api.spotify.com/v1/audio-analysis/5lLRKbIjWBcstE6OIHEdSw,0.738,381311,0.862,5lLRKbIjWBcstE6OIHEdSw,0.00159,9,0.0688,-3.514,0,0.0436,123.976,4,https://api.spotify.com/v1/tracks/5lLRKbIjWBcstE6OIHEdSw,audio_features,spotify:track:5lLRKbIjWBcstE6OIHEdSw,0.491
259,0.0174,https://api.spotify.com/v1/audio-analysis/5rh9SC5MSOZSgRE3jBqQOY,0.755,167394,0.772,5rh9SC5MSOZSgRE3jBqQOY,0.127,0,0.199,-5.297,0,0.0597,124.027,4,https://api.spotify.com/v1/tracks/5rh9SC5MSOZSgRE3jBqQOY,audio_features,spotify:track:5rh9SC5MSOZSgRE3jBqQOY,0.355
260,0.0462,https://api.spotify.com/v1/audio-analysis/710YRkMFrPl6czrLM2JZMA,0.829,233115,0.786,710YRkMFrPl6czrLM2JZMA,0.00193,10,0.157,-3.396,0,0.0735,121.002,4,https://api.spotify.com/v1/tracks/710YRkMFrPl6czrLM2JZMA,audio_features,spotify:track:710YRkMFrPl6czrLM2JZMA,0.639
261,0.0522,https://api.spotify.com/v1/audio-analysis/3Kog5SBFGgx1pphG6dz0yv,0.779,190125,0.614,3Kog5SBFGgx1pphG6dz0yv,0.793,10,0.0759,-5.595,1,0.0429,119.98,4,https://api.spotify.com/v1/tracks/3Kog5SBFGgx1pphG6dz0yv,audio_features,spotify:track:3Kog5SBFGgx1pphG6dz0yv,0.22
262,0.0672,https://api.spotify.com/v1/audio-analysis/6Pu3GH0itFmuv6gKmpPiBn,0.803,242416,0.622,6Pu3GH0itFmuv6gKmpPiBn,0.00023,6,0.156,-6.32,0,0.0377,120.0,4,https://api.spotify.com/v1/tracks/6Pu3GH0itFmuv6gKmpPiBn,audio_features,spotify:track:6Pu3GH0itFmuv6gKmpPiBn,0.521
263,0.0518,https://api.spotify.com/v1/audio-analysis/6uBMuoVBZtguXJlf5XOnWL,0.825,372828,0.599,6uBMuoVBZtguXJlf5XOnWL,0.831,6,0.126,-9.036,0,0.0566,120.014,4,https://api.spotify.com/v1/tracks/6uBMuoVBZtguXJlf5XOnWL,audio_features,spotify:track:6uBMuoVBZtguXJlf5XOnWL,0.746
264,0.00783,https://api.spotify.com/v1/audio-analysis/6ctVO2ZGdUFiGCF77DYm2g,0.65,227370,0.83,6ctVO2ZGdUFiGCF77DYm2g,0.748,5,0.467,-6.944,0,0.0426,124.956,4,https://api.spotify.com/v1/tracks/6ctVO2ZGdUFiGCF77DYm2g,audio_features,spotify:track:6ctVO2ZGdUFiGCF77DYm2g,0.871
265,0.016,https://api.spotify.com/v1/audio-analysis/5q7VJugXYegalLHMcqUvIl,0.793,195372,0.721,5q7VJugXYegalLHMcqUvIl,0.579,7,0.206,-6.765,1,0.0319,120.975,4,https://api.spotify.com/v1/tracks/5q7VJugXYegalLHMcqUvIl,audio_features,spotify:track:5q7VJugXYegalLHMcqUvIl,0.153
266,0.219,https://api.spotify.com/v1/audio-analysis/05ZroIPvy6d2wlQ9AIDcWp,0.678,209764,0.81,05ZroIPvy6d2wlQ9AIDcWp,0.151,5,0.0889,-7.433,0,0.0431,127.067,4,https://api.spotify.com/v1/tracks/05ZroIPvy6d2wlQ9AIDcWp,audio_features,spotify:track:05ZroIPvy6d2wlQ9AIDcWp,0.662
267,0.0283,https://api.spotify.com/v1/audio-analysis/0NnRza0zgaGlQullBlVPvi,0.747,183734,0.762,0NnRza0zgaGlQullBlVPvi,0.000272,11,0.245,-7.502,0,0.14,120.013,4,https://api.spotify.com/v1/tracks/0NnRza0zgaGlQullBlVPvi,audio_features,spotify:track:0NnRza0zgaGlQullBlVPvi,0.514
268,0.0175,https://api.spotify.com/v1/audio-analysis/3bHsJlRBCLglblL4kteNXt,0.866,229186,0.546,3bHsJlRBCLglblL4kteNXt,0.000161,11,0.0689,-5.33,1,0.216,122.042,4,https://api.spotify.com/v1/tracks/3bHsJlRBCLglblL4kteNXt,audio_features,spotify:track:3bHsJlRBCLglblL4kteNXt,0.807
269,0.00169,https://api.spotify.com/v1/audio-analysis/2Lnzio2sUOg1sucM54hzl6,0.635,391179,0.93,2Lnzio2sUOg1sucM54hzl6,0.811,11,0.331,-6.437,0,0.064,127.985,4,https://api.spotify.com/v1/tracks/2Lnzio2sUOg1sucM54hzl6,audio_features,spotify:track:2Lnzio2sUOg1sucM54hzl6,0.65
270,0.0807,https://api.spotify.com/v1/audio-analysis/4AOpEhqA7zHxQjkHmRrAp7,0.79,195561,0.705,4AOpEhqA7zHxQjkHmRrAp7,4.81e-05,0,0.251,-4.684,0,0.0383,121.969,4,https://api.spotify.com/v1/tracks/4AOpEhqA7zHxQjkHmRrAp7,audio_features,spotify:track:4AOpEhqA7zHxQjkHmRrAp7,0.501
271,1.53e-05,https://api.spotify.com/v1/audio-analysis/1MAUToc4QgydiyYWDjIR4t,0.729,515453,0.684,1MAUToc4QgydiyYWDjIR4t,0.927,6,0.0459,-3.496,1,0.0529,124.001,4,https://api.spotify.com/v1/tracks/1MAUToc4QgydiyYWDjIR4t,audio_features,spotify:track:1MAUToc4QgydiyYWDjIR4t,0.788
272,0.0027,https://api.spotify.com/v1/audio-analysis/4lx4zeYq2WaK3uskYIZ5Hv,0.623,398864,0.923,4lx4zeYq2WaK3uskYIZ5Hv,0.776,4,0.654,-5.267,0,0.0306,118.988,4,https://api.spotify.com/v1/tracks/4lx4zeYq2WaK3uskYIZ5Hv,audio_features,spotify:track:4lx4zeYq2WaK3uskYIZ5Hv,0.286
273,0.0234,https://api.spotify.com/v1/audio-analysis/2XOFlKmbnl87f90n3qLJYD,0.558,182065,0.884,2XOFlKmbnl87f90n3qLJYD,1.12e-05,1,0.0792,-2.213,0,0.031,126.03,4,https://api.spotify.com/v1/tracks/2XOFlKmbnl87f90n3qLJYD,audio_features,spotify:track:2XOFlKmbnl87f90n3qLJYD,0.218
274,0.575,https://api.spotify.com/v1/audio-analysis/38nm9c5ATEoZLqbjn72Rew,0.666,217000,0.692,38nm9c5ATEoZLqbjn72Rew,0.731,7,0.391,-9.432,1,0.366,110.199,4,https://api.spotify.com/v1/tracks/38nm9c5ATEoZLqbjn72Rew,audio_features,spotify:track:38nm9c5ATEoZLqbjn72Rew,0.452
275,0.0381,https://api.spotify.com/v1/audio-analysis/1P8DpNjK4g81j7hlaMEz86,0.769,184918,0.852,1P8DpNjK4g81j7hlaMEz86,0.458,11,0.0497,-6.093,0,0.0455,121.995,4,https://api.spotify.com/v1/tracks/1P8DpNjK4g81j7hlaMEz86,audio_features,spotify:track:1P8DpNjK4g81j7hlaMEz86,0.521
276,0.0202,https://api.spotify.com/v1/audio-analysis/3Mbj3KSy9EOA8m0ybqCXG9,0.759,147769,0.81,3Mbj3KSy9EOA8m0ybqCXG9,0.746,1,0.344,-6.111,1,0.0399,120.982,4,https://api.spotify.com/v1/tracks/3Mbj3KSy9EOA8m0ybqCXG9,audio_features,spotify:track:3Mbj3KSy9EOA8m0ybqCXG9,0.396
277,0.0706,https://api.spotify.com/v1/audio-analysis/0QjhfF1zVLwiJxCoXwu6pC,0.712,206613,0.675,0QjhfF1zVLwiJxCoXwu6pC,0.00229,1,0.145,-7.221,0,0.0426,125.002,4,https://api.spotify.com/v1/tracks/0QjhfF1zVLwiJxCoXwu6pC,audio_features,spotify:track:0QjhfF1zVLwiJxCoXwu6pC,0.404
278,0.0836,https://api.spotify.com/v1/audio-analysis/5ZEJmC6daw3WcfPBUGkBAj,0.807,400393,0.732,5ZEJmC6daw3WcfPBUGkBAj,0.063,2,0.0623,-7.65,0,0.0387,123.002,4,https://api.spotify.com/v1/tracks/5ZEJmC6daw3WcfPBUGkBAj,audio_features,spotify:track:5ZEJmC6daw3WcfPBUGkBAj,0.547
279,0.0636,https://api.spotify.com/v1/audio-analysis/29cQfKeDY5uqV4S5jrTcpQ,0.84,198595,0.799,29cQfKeDY5uqV4S5jrTcpQ,0.00936,1,0.0601,-4.295,0,0.0888,119.964,4,https://api.spotify.com/v1/tracks/29cQfKeDY5uqV4S5jrTcpQ,audio_features,spotify:track:29cQfKeDY5uqV4S5jrTcpQ,0.499
280,0.0133,https://api.spotify.com/v1/audio-analysis/2sJY44GgAbeQ0ftAeq6QDm,0.716,259176,0.793,2sJY44GgAbeQ0ftAeq6QDm,0.00141,1,0.13,-5.487,1,0.0319,121.965,4,https://api.spotify.com/v1/tracks/2sJY44GgAbeQ0ftAeq6QDm,audio_features,spotify:track:2sJY44GgAbeQ0ftAeq6QDm,0.533
281,0.00768,https://api.spotify.com/v1/audio-analysis/7MJXFg7RyM57Y396oyW2Fo,0.814,358100,0.745,7MJXFg7RyM57Y396oyW2Fo,0.947,10,0.0308,-6.962,0,0.112,117.99,4,https://api.spotify.com/v1/tracks/7MJXFg7RyM57Y396oyW2Fo,audio_features,spotify:track:7MJXFg7RyM57Y396oyW2Fo,0.551
282,0.101,https://api.spotify.com/v1/audio-analysis/48RnrW3wJ2fjeSxP0CKuel,0.763,165246,0.68,48RnrW3wJ2fjeSxP0CKuel,0.00059,4,0.0742,-5.594,0,0.049,122.041,4,https://api.spotify.com/v1/tracks/48RnrW3wJ2fjeSxP0CKuel,audio_features,spotify:track:48RnrW3wJ2fjeSxP0CKuel,0.497
283,0.203,https://api.spotify.com/v1/audio-analysis/57wbOuofBE6Cb3mMPuQ24i,0.686,336774,0.799,57wbOuofBE6Cb3mMPuQ24i,0.0534,0,0.126,-4.816,0,0.0284,124.002,4,https://api.spotify.com/v1/tracks/57wbOuofBE6Cb3mMPuQ24i,audio_features,spotify:track:57wbOuofBE6Cb3mMPuQ24i,0.159
284,0.117,https://api.spotify.com/v1/audio-analysis/5XyQTXjYTGv6y8D5kwuX1m,0.761,198689,0.809,5XyQTXjYTGv6y8D5kwuX1m,4.88e-05,2,0.13,-6.191,1,0.0303,121.966,4,https://api.spotify.com/v1/tracks/5XyQTXjYTGv6y8D5kwuX1m,audio_features,spotify:track:5XyQTXjYTGv6y8D5kwuX1m,0.303
285,0.151,https://api.spotify.com/v1/audio-analysis/1jTTkIl0tfWitlf60ncUro,0.787,201216,0.71,1jTTkIl0tfWitlf60ncUro,1.15e-05,7,0.103,-6.7,0,0.045,110.968,4,https://api.spotify.com/v1/tracks/1jTTkIl0tfWitlf60ncUro,audio_features,spotify:track:1jTTkIl0tfWitlf60ncUro,0.452
286,0.0143,https://api.spotify.com/v1/audio-analysis/3bzR2TtZuhPUy7n0xOkiVc,0.81,423443,0.601,3bzR2TtZuhPUy7n0xOkiVc,0.00127,1,0.227,-10.9,1,0.054,121.979,4,https://api.spotify.com/v1/tracks/3bzR2TtZuhPUy7n0xOkiVc,audio_features,spotify:track:3bzR2TtZuhPUy7n0xOkiVc,0.332
287,0.174,https://api.spotify.com/v1/audio-analysis/2BtXdx9jEpvoG0uaVZ15ed,0.64,243934,0.754,2BtXdx9jEpvoG0uaVZ15ed,0.000183,5,0.101,-5.534,0,0.0375,121.993,4,https://api.spotify.com/v1/tracks/2BtXdx9jEpvoG0uaVZ15ed,audio_features,spotify:track:2BtXdx9jEpvoG0uaVZ15ed,0.215
288,0.0431,https://api.spotify.com/v1/audio-analysis/5Gbf4FGjaf9PrUNYMj7wLI,0.898,225885,0.72,5Gbf4FGjaf9PrUNYMj7wLI,0.0483,0,0.105,-7.556,0,0.0726,119.999,4,https://api.spotify.com/v1/tracks/5Gbf4FGjaf9PrUNYMj7wLI,audio_features,spotify:track:5Gbf4FGjaf9PrUNYMj7wLI,0.867
289,0.365,https://api.spotify.com/v1/audio-analysis/7iG2YIFukA7BDcCKPs0Q3d,0.697,272910,0.846,7iG2YIFukA7BDcCKPs0Q3d,0.0166,10,0.0666,-5.501,0,0.0468,119.979,4,https://api.spotify.com/v1/tracks/7iG2YIFukA7BDcCKPs0Q3d,audio_features,spotify:track:7iG2YIFukA7BDcCKPs0Q3d,0.852
290,0.0115,https://api.spotify.com/v1/audio-analysis/2g3Fc1qHHSbNAmyqJmvpgW,0.893,341585,0.98,2g3Fc1qHHSbNAmyqJmvpgW,0.0382,2,0.44,-5.404,1,0.15,122.987,4,https://api.spotify.com/v1/tracks/2g3Fc1qHHSbNAmyqJmvpgW,audio_features,spotify:track:2g3Fc1qHHSbNAmyqJmvpgW,0.678
291,0.254,https://api.spotify.com/v1/audio-analysis/3I7wP17V9mnhebu1caYttk,0.742,196010,0.745,3I7wP17V9mnhebu1caYttk,0.00129,0,0.124,-5.228,0,0.0709,120.005,4,https://api.spotify.com/v1/tracks/3I7wP17V9mnhebu1caYttk,audio_features,spotify:track:3I7wP17V9mnhebu1caYttk,0.313
292,0.00971,https://api.spotify.com/v1/audio-analysis/0ZvYsyshNvH3qkay6CS8Ti,0.545,176991,0.75,0ZvYsyshNvH3qkay6CS8Ti,0.114,7,0.0688,-3.304,0,0.0821,123.85,4,https://api.spotify.com/v1/tracks/0ZvYsyshNvH3qkay6CS8Ti,audio_features,spotify:track:0ZvYsyshNvH3qkay6CS8Ti,0.435
293,0.0487,https://api.spotify.com/v1/audio-analysis/3dOOB00372mFALtaaIyg0C,0.879,194420,0.699,3dOOB00372mFALtaaIyg0C,1.08e-05,5,0.342,-6.894,1,0.0412,120.956,4,https://api.spotify.com/v1/tracks/3dOOB00372mFALtaaIyg0C,audio_features,spotify:track:3dOOB00372mFALtaaIyg0C,0.385
294,0.00283,https://api.spotify.com/v1/audio-analysis/5nxD3xCZEIqmw0nL1k0aDL,0.852,348197,0.491,5nxD3xCZEIqmw0nL1k0aDL,0.762,9,0.0962,-7.112,1,0.0477,121.999,4,https://api.spotify.com/v1/tracks/5nxD3xCZEIqmw0nL1k0aDL,audio_features,spotify:track:5nxD3xCZEIqmw0nL1k0aDL,0.46
